Current_Date,Base_Date,Current_Price,Base_Price,Percent Change
1994-03-12,1993-03-12 00:00:00,466.4400024414063,449.8299865722656,3.6925096958764594
1994-03-13,1993-03-13 00:00:00,466.4400024414063,449.8299865722656,3.6925096958764594
1994-03-14,1993-03-14 00:00:00,467.3900146484375,449.8299865722656,3.903703310217368
1994-03-15,1993-03-15 00:00:00,467.010009765625,451.4299926757813,3.4512587427998653
1994-03-16,1993-03-16 00:00:00,469.4200134277344,451.3699951171875,3.9989406708039197
1994-03-17,1993-03-17 00:00:00,470.8999938964844,448.30999755859375,5.038923169438828
1994-03-18,1993-03-18 00:00:00,471.05999755859375,451.8900146484375,4.24217891273171
1994-03-19,1993-03-19 00:00:00,471.05999755859375,450.1799926757813,4.6381459021992075
1994-03-20,1993-03-20 00:00:00,471.05999755859375,450.1799926757813,4.6381459021992075
1994-03-21,1993-03-21 00:00:00,468.5400085449219,450.1799926757813,4.078372243957855
1994-03-22,1993-03-22 00:00:00,468.7999877929688,448.8800048828125,4.437707782363072
1994-03-23,1993-03-23 00:00:00,468.5400085449219,448.760009765625,4.407700853208249
1994-03-24,1993-03-24 00:00:00,464.3500061035156,448.0700073242188,3.633360526967113
1994-03-25,1993-03-25 00:00:00,460.5799865722656,450.8800048828125,2.1513443897283118
1994-03-26,1993-03-26 00:00:00,460.5799865722656,447.7799987792969,2.8585438893794017
1994-03-27,1993-03-27 00:00:00,460.5799865722656,447.7799987792969,2.8585438893794017
1994-03-28,1993-03-28 00:00:00,460.0,447.7799987792969,2.7290189945992105
1994-03-29,1993-03-29 00:00:00,452.4800109863281,450.7699890136719,0.3793557721972447
1994-03-30,1993-03-30 00:00:00,445.5499877929688,451.9700012207031,-1.4204512269386964
1994-03-31,1993-03-31 00:00:00,445.7699890136719,451.6700134277344,-1.3062687888635944
1994-04-01,1993-04-01 00:00:00,445.7699890136719,450.2999877929688,-1.0059957588494666
1994-04-02,1993-04-02 00:00:00,445.7699890136719,441.3900146484375,0.9923138765889343
1994-04-03,1993-04-03 00:00:00,445.7699890136719,441.3900146484375,0.9923138765889343
1994-04-04,1993-04-04 00:00:00,438.9200134277344,441.3900146484375,-0.5595960802761827
1994-04-05,1993-04-05 00:00:00,448.2900085449219,442.2900085449219,1.3565759759618445
1994-04-06,1993-04-06 00:00:00,448.0499877929688,441.1600036621094,1.5617880301172016
1994-04-07,1993-04-07 00:00:00,450.8800048828125,442.7300109863281,1.8408496587632623
1994-04-08,1993-04-08 00:00:00,447.1000061035156,441.8399963378906,1.1904784105607509
1994-04-09,1993-04-09 00:00:00,447.1000061035156,441.8399963378906,1.1904784105607509
1994-04-10,1993-04-10 00:00:00,447.1000061035156,441.8399963378906,1.1904784105607509
1994-04-11,1993-04-11 00:00:00,449.8699951171875,441.8399963378906,1.8173997025737914
1994-04-12,1993-04-12 00:00:00,447.5700073242188,448.3699951171875,-0.17842134881474522
1994-04-13,1993-04-13 00:00:00,446.260009765625,449.2200012207031,-0.6589180016550226
1994-04-14,1993-04-14 00:00:00,446.3800048828125,448.6600036621094,-0.5081796372947847
1994-04-15,1993-04-15 00:00:00,446.1799926757813,448.3999938964844,-0.495093945343712
1994-04-16,1993-04-16 00:00:00,446.1799926757813,448.9400024414063,-0.61478365719598
1994-04-17,1993-04-17 00:00:00,446.1799926757813,448.9400024414063,-0.61478365719598
1994-04-18,1993-04-18 00:00:00,442.4599914550781,448.9400024414063,-1.4434024482311363
1994-04-19,1993-04-19 00:00:00,442.5400085449219,447.4599914550781,-1.0995358253499146
1994-04-20,1993-04-20 00:00:00,441.9599914550781,445.1000061035156,-0.7054627286855699
1994-04-21,1993-04-21 00:00:00,448.7300109863281,443.6300048828125,1.1496080173528438
1994-04-22,1993-04-22 00:00:00,447.6300048828125,439.4599914550781,1.859102895961695
1994-04-23,1993-04-23 00:00:00,447.6300048828125,437.0299987792969,2.4254641862396955
1994-04-24,1993-04-24 00:00:00,447.6300048828125,437.0299987792969,2.4254641862396955
1994-04-25,1993-04-25 00:00:00,452.7099914550781,437.0299987792969,3.5878527148200994
